smiles,omega
C1C=c2ccc3sc4c(ccc5cc(ncc45)-c4ccc[nH]4)c3c2=C1,0.202855
C1C=c2ccc3sc4c(ncc5cc(oc45)-c4scc5C=CCc45)c3c2=C1,0.199373
C1C=c2ccc3sc4c5CC(=Cc5ncc4c3c2=C1)c1cccc2cscc12,0.196446
C1C=c2cccc(C3=Cc4c([SiH2]3)c3c5nsnc5c5ccccc5c3c3c[nH]cc43)c2=C1,0.178539
C1C=c2cccc(C3=Cc4ncc5c(cnc6ccc7=C[SiH2]C=c7c56)c4[SiH2]3)c2=C1,0.194188
C1C=c2cccc(C3=Cc4ncc5c(ncc6ccncc56)c4[SiH2]3)c2=C1,0.19864
C1C=c2cccc(C3=Cc4ncc5c6occc6c6cscc6c5c4C3)c2=C1,0.19576
C1C=c2cccc(C3=Cc4oc5c(sc6ccc7cocc7c56)c4C3)c2=C1,0.188336
C1C=c2cccc(C3=Cc4sc5c(cnc6ccc7cscc7c56)c4C3)c2=C1,0.18586
C1C=c2cccc(-c3cc4[nH]c5c(c4cn3)c3ccccc3c3ccncc53)c2=C1,0.200212
C1C=c2cccc(-c3cc4[nH]c5c6CC=Cc6cnc5c4[nH]3)c2=C1,0.201187
C1C=c2cccc(-c3cc4[nH]c5c6CC=Cc6sc5c4c4cocc34)c2=C1,0.195052
C1C=c2cccc(-c3cc4[SiH2]c5c(ncc6ccc7=CCC=c7c56)-c4[nH]3)c2=C1,0.189345
C1C=c2cccc(-c3cc4c(o3)c3ccc5ccncc5c3c3=C[SiH2]C=c43)c2=C1,0.180716
C1C=c2cccc(-c3cc4c(o3)c3ncc5cccnc5c3c3=CCC=c43)c2=C1,0.186836
C1C=c2cccc(-c3cc4c5cocc5c5c(sc6ccc7c[nH]cc7c56)c4o3)c2=C1,0.184936
C1C=c2cccc(-c3cc4c5cocc5c5c6[nH]ccc6ncc5c4c4nsnc34)c2=C1,0.190981
C1C=c2cccc(-c3cc4c5cscc5c5c6sccc6c6=CCC=c6c5c4o3)c2=C1,0.174253
C1C=c2cccc(-c3cc4c5nsnc5c5cc6ccc7c[nH]cc7c6cc5c4[nH]3)c2=C1,0.187855
C1C=c2cccc(-c3cc4cc5cc6ncccc6cc5cc4s3)c2=C1,0.191922
C1C=c2cccc(-c3cc4cc5oc6ccc7ccccc7c6c5cc4o3)c2=C1,0.191966
C1C=c2cccc(-c3cc4ccc5c6occc6cnc5c4s3)c2=C1,0.200164
C1C=c2cccc(-c3cc4cnc5c(cnc6ccc7=CCC=c7c56)c4[nH]3)c2=C1,0.201843
C1C=c2cccc(-c3cc4ncc5c6[SiH2]C=Cc6c6=C[SiH2]C=c6c5c4s3)c2=C1,0.185807
C1C=c2cccc(-c3cc4ncc5c6[SiH2]C=Cc6c6c[nH]cc6c5c4[nH]3)c2=C1,0.195438
C1C=c2cccc(-c3cc4ncc5c6occc6c6=C[SiH2]C=c6c5c4s3)c2=C1,0.19583
C1C=c2cccc(-c3cc4oc5c6[nH]ccc6c6c[nH]cc6c5c4c4cocc34)c2=C1,0.194139
C1C=c2cccc(-c3cc4sc5c(c6c[nH]cc6c6ccc7c[nH]cc7c56)c4s3)c2=C1,0.186132
C1C=c2cccc(-c3cc4sc5C=C[SiH2]c5c4s3)c2=C1,0.202874
C1C=c2cccc(-c3ccc4c(c3)c3cocc3c3c5[nH]ccc5cnc43)c2=C1,0.204559
C1C=c2cccc(-c3ccc4c5sc6C=CCc6c5cnc4c3)c2=C1,0.205562
C1C=c2cccc(-c3cnc4c(c3)oc3c4ccc4ccc5cscc5c34)c2=C1,0.204663
C1C=c2cccc(-c3cnc4c(c3)oc3cc5ccc6ccccc6c5cc43)c2=C1,0.200867
C1C=CC=C1C1=Cc2c(C1)c1c3c[nH]cc3c3ccc4cocc4c3c1c1cscc21,0.173859
C1C=CC=C1C1=Cc2c(C1)c1cc3occc3cc1c1nsnc21,0.196378
C1C=CC=C1C1=Cc2cnc3c4occc4c4cscc4c3c2[SiH2]1,0.193434
C1C=CC=C1c1cc2[nH]c3c4[nH]ccc4[nH]c3c2s1,0.211839
C1C=CC=C1c1cc2c(c3[nH]c4ccc5cscc5c4c3c3=C[SiH2]C=c23)c2=C[SiH2]C=c12,0.164042
C1C=CC=C1c1cc2c3c[nH]cc3c-3c([SiH2]c4cc[nH]c-34)c2s1,0.190926
C1C=CC=C1c1cc2c3ccccc3c3c4occc4c4nsnc4c3c2c2=C[SiH2]C=c12,0.168032
C1C=CC=C1c1cc2c3cocc3c3c4[nH]ccc4c4ccccc4c3c2o1,0.189543
C1C=CC=C1c1cc2c3cscc3c3c([nH]c4ccc5=C[SiH2]C=c5c34)c2cn1,0.183365
C1C=CC=C1c1cc2c3cscc3c3c4CC=Cc4oc3c2o1,0.197683
C1C=CC=C1c1cc2c3nsnc3c3c(ccc4cccnc34)c2c2=C[SiH2]C=c12,0.17444
C1C=CC=C1c1cc2c3nsnc3c3c4ccccc4sc3c2c2c[nH]cc12,0.184826
C1C=CC=C1c1cc2c3nsnc3c3c4ncccc4c4c[nH]cc4c3c2c2nsnc12,0.183844
C1C=CC=C1c1cc2c3nsnc3c3cccnc3c2c2ccccc12,0.198843
C1C=CC=C1c1cc2Cc3c([nH]c4ccc5cscc5c34)-c2cn1,0.197904
C1C=CC=C1c1cc2cc3c4nsnc4c4cc[nH]c4c3cc2o1,0.200945
C1C=CC=C1c1cc2ccc3c(c4cscc4c4ccc5nsnc5c34)c2[nH]1,0.196437
C1C=CC=C1c1cc2ccc3c4occc4c4cocc4c3c2c2nsnc12,0.19972
C1C=CC=C1c1cc2cnc3c(oc4ccc5ccccc5c34)c2c2ccccc12,0.186568
C1C=CC=C1c1cc2ncc3c(ccc4ccc5cscc5c34)c2c2c[nH]cc12,0.188333
C1C=CC=C1c1cc2ncc3c4ncccc4c4=C[SiH2]C=c4c3c2c2nsnc12,0.186457
C1C=CC=C1c1cc2oc3c4cnccc4[nH]c3c2c2cocc12,0.199624
C1C=CC=C1c1cc2sc3c(c4c[nH]cc4c4ccc5ccccc5c34)c2[nH]1,0.184841
C1C=CC=C1c1cc2sc3c(ncc4ccc5ccccc5c34)c2c2cocc12,0.184754
C1C=CC=C1c1cc2sc3c4cnccc4oc3c2c2nsnc12,0.200053
C1C=CC=C1c1ccc2c(c1)c1c[nH]cc1c1c2c2cscc2c2ccc3nsnc3c12,0.184398
C1C=CC=C1c1ccc2c(ccc3c2c2c[nH]cc2c2ccc4ccccc4c32)c1,0.184418
C1C=CC=C1c1cnc2c(c1)c1=C[SiH2]C=c1c1c3occc3c3ccccc3c21,0.178565
C1C=CC=C1c1cnc2c(c1)c1ccccc1c1c3occc3c3cscc3c21,0.18427
C1C=CC=C1c1cnc2c(ccc3c4sccc4c4=C[SiH2]C=c4c23)c1,0.186384
C1C=Cc2[nH]c3c(ncc4cc(-c5nccs5)c5cocc5c34)c12,0.202822
C1C=Cc2[nH]c3c4[SiH2]C(=Cc4sc3c12)c1nccs1,0.199238
C1C=Cc2[nH]c3c4CC(=Cc4oc3c12)c1cccc2cscc12,0.201327
C1C=Cc2[nH]c3c4oc(cc4c4c[nH]cc4c3c12)-c1ccccc1,0.198955
C1C=Cc2[nH]c3c4sc(cc4c4ccccc4c3c12)-c1cncc2nsnc12,0.202467
C1C=Cc2[nH]c3c4sc(cc4c4cocc4c3c12)-c1scc2C=C[SiH2]c12,0.184967
C1C=CC2=C1C=C([SiH2]2)c1cc2[SiH2]C=Cc2c2ccccc12,0.192071
C1C=CC2=C1C=C([SiH2]2)c1cc2c(ccc3cocc23)o1,0.20095
C1C=CC2=C1C=C([SiH2]2)c1cc2ncccc2[nH]1,0.207718
C1C=CC2=C1C=C(C2)C1=Cc2cnccc2[SiH2]1,0.207364
C1C=CC2=C1c1[nH]c3C=C(Cc3c1[SiH2]2)c1scc2[SiH2]C=Cc12,0.184147
C1C=Cc2c1c1[nH]c3cc(-c4cncs4)c4cscc4c3c1c1cocc21,0.18847
C1C=Cc2c1c1[nH]c3cc(-c4scc5[SiH2]C=Cc45)c4cocc4c3c1c1c[nH]cc21,0.178968
C1C=Cc2c1c1[nH]c3cc(sc3c1c1cscc21)-c1cccc2c[nH]cc12,0.189573
C1C=Cc2c1c1[SiH2]C(=Cc1c1=C[SiH2]C=c21)C1=CC=C[SiH2]1,0.183651
C1C=Cc2c1c1c(c3c[nH]cc23)c2[nH]c(cc2c2=C[SiH2]C=c12)-c1scc2C=C[SiH2]c12,0.172337
C1C=Cc2c1c1c(c3ccc(cc3c3=C[SiH2]C=c13)-c1ccccn1)c1=C[SiH2]C=c21,0.170979
C1C=Cc2c1c1c3c[nH]cc3c3cc([nH]c3c1c1c[nH]cc21)-c1cncc2nsnc12,0.203356
C1C=Cc2c1c1c3c[nH]cc3c3cc(oc3c1c1=C[SiH2]C=c21)-c1cncs1,0.181038
C1C=Cc2c1c1c3c[nH]cc3c3cc(oc3c1c1cscc21)-c1ccccn1,0.185346
C1C=Cc2c1c1c3ccccc3c3cc(ncc3c1c1c[nH]cc21)-c1scc2sccc12,0.177908
C1C=Cc2c1c1c3ccccc3c3cc(ncc3c1c1cscc21)-c1scc2cc[nH]c12,0.179539
C1C=Cc2c1c1c3cocc3c3cc(-c4cccs4)c4nsnc4c3c1c1nsnc21,0.17916
C1C=Cc2c1c1c3cocc3c3cc(ccc3c1c1ccccc21)-c1scc2nccnc12,0.189981
C1C=Cc2c1c1c3cocc3c3cc(oc3c1c1cocc21)-c1scc2cc[nH]c12,0.18729
C1C=Cc2c1c1c3cscc3c(cc1c1cocc21)-c1scc2cc[nH]c12,0.188846
C1C=Cc2c1c1c3cscc3c3cc(ccc3c1c1nsnc21)-c1scc2ccsc12,0.187129
C1C=Cc2c1c1c3cscc3c3cc(sc3c1c1c[nH]cc21)-c1cccc2cscc12,0.178342
C1C=Cc2c1c1c3cscc3c3cc(sc3c1c1cscc21)C1=CC=C[SiH2]1,0.176333
C1C=Cc2c1c1c3nsnc3c3C=C([SiH2]c3c1c1c[nH]cc21)C1=CC=C[SiH2]1,0.179957
C1C=Cc2c1c1c3nsnc3c3cc(ncc3c1c1cocc21)-c1cccc2ccccc12,0.190716
C1C=Cc2c1c1Cc3cc([nH]c3-c1c1nsnc21)-c1cccc2c[nH]cc12,0.200854
C1C=Cc2c1c1cc3sc(cc3cc1c1=C[SiH2]C=c21)-c1cccc2c[nH]cc12,0.186353
C1C=Cc2c1c1ccc3C=C(Cc3c1c1cocc21)c1scc2C=C[SiH2]c12,0.188663
C1C=Cc2c1c1ccc3cc(-c4scc5occc45)c4cscc4c3c1c1=C[SiH2]C=c21,0.175268
C1C=Cc2c1c1ccc3cc(ccc3c1c1ccccc21)-c1cccs1,0.19166
C1C=Cc2c1c1cnc(cc1c1cocc21)-c1ccccc1,0.209461
C1C=Cc2c1c1cnc3cc(-c4cccc5cocc45)c4cscc4c3c1c1c[nH]cc21,0.184683
C1C=Cc2c1c1cnc3cc(-c4ncncn4)c4nsnc4c3c1c1cscc21,0.189651
C1C=Cc2c1c1cnc3cc(ccc3c1c1nsnc21)-c1cccs1,0.206522
C1C=Cc2c1c1ncc3cc(-c4ccco4)c4cocc4c3c1c1=C[SiH2]C=c21,0.184324
C1C=Cc2c1c1oc3cc(ccc3c1c1ccccc21)-c1cccnc1,0.195866
C1C=Cc2c1c1sc3cc(-c4cccc5c[nH]cc45)c4nsnc4c3c1c1cocc21,0.191183
C1C=Cc2c1c1sc3cc(ncc3c1c1cscc21)-c1cccc2ccccc12,0.189266
C1C=Cc2c1cc(-c1cc3c4nsnc4ccc3c3ccccc13)c1cscc21,0.201631
C1C=Cc2c1csc2C1=Cc2c([SiH2]1)c1ccc3cccnc3c1c1cscc21,0.171435
C1C=Cc2c1csc2C1=Cc2c(C1)c1c3cscc3c3ccccc3c1c1cocc21,0.171558
C1C=Cc2c1csc2C1=Cc2c(C1)ccc1ccccc21,0.195848
C1C=Cc2c1csc2C1=Cc2sc3cc4ccc5ccccc5c4cc3c2[SiH2]1,0.173378
C1C=Cc2c1csc2-c1cc2[nH]c3c4[SiH2]C=Cc4c4ccccc4c3c2c2=C[SiH2]C=c12,0.166687
C1C=Cc2c1csc2-c1cc2[nH]c3c4occc4c4cscc4c3c2c2cocc12,0.180843
C1C=Cc2c1csc2-c1cc2[nH]c3cc4cccnc4cc3c2[nH]1,0.194774
C1C=Cc2c1csc2-c1cc2c([nH]1)c1c(c3[SiH2]C=Cc3c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,0.163878
C1C=Cc2c1csc2-c1cc2c(c3cscc13)c1oc3cccnc3c1c1=C[SiH2]C=c21,0.16838
C1C=Cc2c1csc2-c1cc2c(c3cscc13)c1sc3cccnc3c1c1=C[SiH2]C=c21,0.16553
C1C=Cc2c1csc2-c1cc2c(o1)c1c3cscc3c3ccncc3c1c1ccccc21,0.174233
C1C=Cc2c1csc2-c1cc2c3c[nH]cc3c3c4occc4c4cocc4c3c2s1,0.181455
C1C=Cc2c1csc2-c1cc2c3cscc3c3c(c4nsnc4c4ccc5nsnc5c34)c2s1,0.173976
C1C=Cc2c1csc2-c1cc2c3cscc3c3c4ccccc4oc3c2c2cscc12,0.171537
C1C=Cc2c1csc2-c1cc2c3cscc3c3c4sccc4sc3c2s1,0.179042
C1C=Cc2c1csc2-c1cc2cc3c4c[nH]cc4c4ccoc4c3cc2c2nsnc12,0.184901
C1C=Cc2c1csc2-c1cc2cc3cnc4ccc5ccccc5c4c3cc2[nH]1,0.18663
C1C=Cc2c1csc2-c1cc2ccc3c(ccc4ccc5=C[SiH2]C=c5c34)c2cn1,0.187764
C1C=Cc2c1csc2-c1cc2ccc3c4ncccc4c4cscc4c3c2s1,0.184532
C1C=Cc2c1csc2-c1cc2ccc3cc4ccsc4cc3c2c2cocc12,0.184437
C1C=Cc2c1csc2-c1cc2cnc3cc4C=C[SiH2]c4cc3c2c2nsnc12,0.372761
C1C=Cc2c1csc2-c1cc2ncc3c(ncc4ccc5nsnc5c34)c2[nH]1,0.197027
C1C=Cc2c1csc2-c1cc2ncc3c4sccc4c4cocc4c3c2c2=C[SiH2]C=c12,0.17244
C1C=Cc2c1csc2-c1cc2oc3c(oc4ccc5=C[SiH2]C=c5c34)c2c2=C[SiH2]C=c12,0.170663
C1C=Cc2c1csc2-c1cc2sc3c(c2o1)c1ccccc1c1ccc2c[nH]cc2c31,0.179628
C1C=Cc2c1csc2-c1cc2sc3c(c4cocc4c4ccc5cscc5c34)c2s1,0.177169
C1C=Cc2c1csc2-c1cc2sc3c4[SiH2]C=Cc4c4nsnc4c3c2c2nsnc12,0.177622
C1C=Cc2c1csc2-c1cc2sc3c4occc4c4cscc4c3c2c2cocc12,0.178823
C1C=Cc2c1csc2-c1cc2sc3c4sccc4c4cocc4c3c2c2nsnc12,0.185259
C1C=Cc2c1csc2-c1ccc2c(c1)c1ccccc1c1c3CC=Cc3cnc21,0.187835
C1C=Cc2c1csc2-c1ccc2c(c1)ncc1c3[SiH2]C=Cc3c3cocc3c21,0.190781
C1C=Cc2c1csc2-c1cnc2c(c1)c1c[nH]cc1c1cc3ccsc3cc21,0.186331
C1C=Cc2cc3c(cc12)c1c2cocc2c(cc1c1=C[SiH2]C=c31)-c1cncc2nsnc12,0.186366
C1C=Cc2cc3cnc(cc3cc12)-c1nccs1,0.223949
C1C=Cc2cc3oc4cc(-c5cccs5)c5c[nH]cc5c4c3cc12,0.197196
C1C=Cc2cc3sc(cc3cc12)-c1scc2nccnc12,0.208458
C1C=Cc2ccc3c(c12)c1c[nH]cc1c1cc(-c2ncncn2)c2cscc2c31,0.18543
C1C=Cc2ccc-3c(Cc4cc([nH]c-34)-c3ncncn3)c12,0.212672
C1C=Cc2ccc3c(ccc4cc(-c5scc6cc[nH]c56)c5nsnc5c34)c12,0.193225
C1C=Cc2ccc3c(cnc4cc(ccc34)-c3scc4nccnc34)c12,0.2052
C1C=Cc2ccc3c(oc4cc(-c5ccccn5)c5cscc5c34)c12,0.193693
C1C=Cc2ccc3c4CC(=Cc4c4nsnc4c3c12)c1scc2sccc12,0.183852
C1C=Cc2ccc3c4cnc(cc4[nH]c3c12)-c1cccc2c[nH]cc12,0.210784
C1C=Cc2ccc3c4ncc(cc4c4=C[SiH2]C=c4c3c12)-c1cccc2ccccc12,0.185831
C1C=Cc2ccc3c4ncc(cc4c4c[nH]cc4c3c12)-c1ccccc1,0.197219
C1C=Cc2ccc3c4oc(cc4c4ccccc4c3c12)C1=CC=C[SiH2]1,0.19168
C1C=Cc2cnc3c([nH]c4cc([nH]c34)-c3scc4c3c3ccccc3c3ccccc43)c12,0.182526
C1C=Cc2cnc3c(c12)c1cocc1c1cc(-c2ccccc2)c2ccccc2c31,0.187296
C1C=Cc2cnc3c(c12)c1cocc1c1cc(-c2nccc4nsnc24)c2c[nH]cc2c31,0.195084
C1C=Cc2cnc3c(c12)c1cocc1c1cc(-c2scc4cc[nH]c24)c2c[nH]cc2c31,0.182343
C1C=Cc2cnc3c(c12)c1cscc1c1cc(C2=CC=C[SiH2]2)c2cscc2c31,0.17715
C1C=Cc2cnc3c(c12)c1cscc1c1cc(-c2cccc4c[nH]cc24)c2=C[SiH2]C=c2c31,0.170633
C1C=Cc2cnc3c(ccc4cc(-c5scc6[SiH2]C=Cc56)c5cscc5c34)c12,0.180488
C1C=Cc2cnc3c(cnc4cc(ncc34)-c3ccccn3)c12,0.212581
C1C=Cc2cnc3c4ncc(cc4c4ccccc4c3c12)-c1nccs1,0.199251
C1C=Cc2cnc3cc(-c4cccnc4)c4=C[SiH2]C=c4c3c12,0.198474
C1C=Cc2csc(c12)-c1cc2[nH]c3C4=C(Cc3c2c2cscc12)C=C[SiH2]4,0.184579
C1C=Cc2csc(c12)-c1cc2[nH]c3c4sccc4c4=C[SiH2]C=c4c3c2o1,0.187574
C1C=Cc2csc(c12)-c1cc2[nH]c3ccc4cocc4c3c2o1,0.20794
C1C=Cc2csc(c12)-c1cc2c([nH]1)c1c3cscc3c3cc[nH]c3c1c1=C[SiH2]C=c21,0.173744
C1C=Cc2csc(c12)-c1cc2c(c3c[nH]cc13)c1oc3ccsc3c1c1=C[SiH2]C=c21,0.175663
C1C=Cc2csc(c12)-c1cc2c(s1)c1ncc3ccc4c[nH]cc4c3c1c1=C[SiH2]C=c21,0.172953
C1C=Cc2csc(c12)-c1cc2c3c[nH]cc3c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c2cn1,0.17125
C1C=Cc2csc(c12)-c1cc2c3cocc3c3c4sccc4ccc3c2s1,0.186525
C1C=Cc2csc(c12)-c1cc2c3cocc3c3cc4ccc5cocc5c4cc3c2s1,0.181542
C1C=Cc2csc(c12)-c1cc2c3nsnc3c3ccc4=C[SiH2]C=c4c3c2[nH]1,0.185646
C1C=Cc2csc(c12)-c1cc2cc3sc4ccoc4c3cc2s1,0.197838
C1C=Cc2csc(c12)-c1cc2ccc3c(cnc4ccc5c[nH]cc5c34)c2cn1,0.196883
C1C=Cc2csc(c12)-c1cc2ccc3c4ccccc4[nH]c3c2c2nsnc12,0.191264
C1C=Cc2csc(c12)-c1cc2ccc3c4cnccc4c4c[nH]cc4c3c2c2nsnc12,0.190099
C1C=Cc2csc(c12)-c1cc2cnc3c(ncc4ccc5cscc5c34)c2c2=C[SiH2]C=c12,0.173425
C1C=Cc2csc(c12)-c1cc2ncc3c(cnc4ccncc34)c2s1,0.20254
C1C=Cc2csc(c12)-c1cc2ncc3c4occc4ccc3c2s1,0.197437
C1C=Cc2csc(c12)-c1cc2oc3cc4ccsc4cc3c2c2cscc12,0.187348
C1C=Cc2csc(c12)-c1cc2sc3c(c4c[nH]cc4c4ccccc34)c2c2cscc12,0.176239
C1C=Cc2csc(c12)-c1cc2sc3c4[SiH2]C=Cc4c4nsnc4c3c2c2=C[SiH2]C=c12,0.172454
C1C=Cc2csc(c12)-c1cnc2c(c1)[nH]c1c2ccc2ccc3cscc3c12,0.19953
C1C=Cc2csc(c12)-c1cnc2c(c1)oc1c2[nH]c2ccoc12,0.212923
C1C=Cc2csc(c12)-c1cnc2c3[nH]c4ccc5ccccc5c4c3cnc2c1,0.192354
C1C=Cc2csc(C3=Cc4c([SiH2]3)c3[nH]c5C=CCc5c3c3nsnc43)c12,0.184759
C1C=Cc2csc(C3=Cc4c([SiH2]3)c3c5cocc5c5ccncc5c3c3ccccc43)c12,0.170726
C1C=Cc2csc(C3=Cc4c([SiH2]3)c3ccc5ccc6nsnc6c5c3c3cocc43)c12,0.176267
C1C=Cc2csc(C3=Cc4c(C3)c3[nH]ccc3c3ccccc43)c12,0.191567
C1C=Cc2csc(C3=Cc4c(C3)c3cc5c(ccc6ccccc56)cc3c3cscc43)c12,0.168752
C1C=Cc2csc(C3=Cc4cnc5c(c4C3)c3ccccc3c3ccc4cscc4c53)c12,0.181938
C1C=Cc2csc(C3=Cc4cnc5c(ncc6ccc7c[nH]cc7c56)c4C3)c12,0.195358
C1C=Cc2csc(-c3cc4[nH]c5c(c4o3)c3ccccc3c3ccc4nsnc4c53)c12,0.190993
C1C=Cc2ncc3c(oc4cc(C5=CC=C[SiH2]5)c5cocc5c34)c12,0.197756
C1C=Cc2ncc3C=C([SiH2]c3c12)c1scc2C=CCc12,0.202309
C1C=Cc2ncc3C=C(Cc3c12)c1scc2nccnc12,0.212549
C1C=Cc2ncc3c4[nH]c(cc4ccc3c12)-c1nccs1,0.212694
C1C=Cc2ncc3c4ccc(cc4c4ccccc4c3c12)-c1ccc[nH]1,0.202658
C1C=Cc2ncc3cc4cc(-c5cncc6nsnc56)c5nsnc5c4cc3c12,0.200252
C1C=Cc2oc3c(c12)c1ccccc1c1cc(-c2scc4occc24)c2cscc2c31,0.17662
C1C=Cc2sc3c(c12)c1ccccc1c1cc(-c2cccc4cocc24)c2c[nH]cc2c31,0.17857
C1C=Cc2sc3c(c12)c1cscc1c1cc(C2=CC=C[SiH2]2)c2cscc2c31,0.176381
C1C=Cc2sc3c(c12)c1nsnc1c1cc(ccc31)-c1scc2[SiH2]C=Cc12,0.190963
C1C=Cc2sc3c(ccc4cc(cnc34)C3=CC=C[SiH2]3)c12,0.202674
C1C=Cc2sc3C=C(Cc3c12)c1cccc2cscc12,0.202886
C1C=Cc2sc3c4[nH]c(cc4c4c[nH]cc4c3c12)-c1cccc2=C[SiH2]C=c12,0.191734
C1C=Cc2sc3c4[SiH2]C(=Cc4ncc3c12)c1scc2c1c1ccccc1c1ccccc21,0.173993
C1C=Cc2sc3c4oc(cc4c4cocc4c3c12)-c1ccc[nH]1,0.203241
C1C2=C([SiH2]C(=C2)c2scc3occc23)c2[nH]c3ccc4ccccc4c3c12,0.177245
C1C2=C([SiH2]C=C2)c2[nH]c3cc(ccc3c12)-c1scc2occc12,0.196271
C1c-2c([o]-c3ccc4cscc4c-23)-c2c1ccc1nsnc21,0.212406
C1c2cc([nH]c2-c2[nH]c3C=C[SiH2]c3c12)-c1cccc2c[nH]cc12,0.198183
C1c2cc([nH]c2-c2c1c1cnccc1c1nsnc21)-c1nccs1,0.203951
C1c2cc([nH]c2-c2c1c1occc1c1cocc21)-c1scc2[nH]ccc12,0.19394
C1c2cc([nH]c2-c2cc3c(ccc4ccccc34)cc12)-c1cncc2nsnc12,0.203086
C1c2cc([nH]c2-c2ncc3ccsc3c12)-c1cccc2ccccc12,0.197745
C1c2cc([nH]c2-c2oc3cccnc3c12)-c1cccc2=C[SiH2]C=c12,0.195987
C1c2cc(-c3cccc4nsnc34)c3cocc3c2-c2[nH]c3C=C[SiH2]c3c12,0.194633
C1c2cc(-c3nccs3)c3c[nH]cc3c2-c2[nH]c3ccc4=C[SiH2]C=c4c3c12,0.181067
C1c2cc(-c3scc4[SiH2]C=Cc34)c3cscc3c2-c2[nH]c3ccccc3c12,0.178747
C1c2cc(-c3scc4nccnc34)c3cocc3c2-c2[nH]c3ccsc3c12,0.19028
C1c2cc(cnc2-c2[nH]c3cccnc3c12)-c1scc2cc[nH]c12,0.202452
C1c2cc(oc2-c2[nH]c3C=C[SiH2]c3c12)-c1ccc[nH]1,0.210119
C1c2cc(oc2-c2[nH]c3cc[nH]c3c12)-c1cccc2nsnc12,0.214971
C1c2cc(oc2-c2[nH]c3ccc4c[nH]cc4c3c12)-c1ccc[nH]1,0.203529
C1c2cc(sc2-c2[nH]c3cc[nH]c3c12)C1=CC=C[SiH2]1,0.203662
C1c2cc(sc2-c2[nH]c3ccc4nsnc4c3c12)-c1cccc2nsnc12,0.191783
C1c2cc[nH]c2-c2[nH]c3cc(ccc3c12)-c1cccc2cscc12,0.209762
C1c2cc[nH]c2-c2c1cc(-c1cccnc1)c1cocc21,0.211655
C1c2cc[nH]c2-c2ncc(cc12)-c1scc2C=C[SiH2]c12,0.209744
C1c2ccc3ccccc3c2-c2[nH]c3C=C([SiH2]c3c12)c1scc2ccoc12,0.18025
C1c2ccc3ccccc3c2-c2[nH]c3cc(cnc3c12)-c1cccnc1,0.193729
C1c2ccc3ccccc3c2-c2[nH]c3cc(oc3c12)-c1nccs1,0.197115
C1c2ccc3cocc3c2-c2[nH]c3cc([nH]c3c12)-c1scc2[nH]ccc12,0.193345
C1c2ccc3nsnc3c2-c2[nH]c3cc(-c4scc5occc45)c4nsnc4c3c12,0.188975
C1c2cccnc2-c2[nH]c3cc(-c4scc5[nH]ccc45)c4cocc4c3c12,0.188663
c1cc([nH]c1-c1cncs1)-c1ccc(-c2ccccn2)c2cocc12,0.194189
c1cc([nH]c1-c1sc(-c2cccc3nsnc23)c2nccnc12)-c1ccccc1,0.180272
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)[nH]c1cnccc12,0.209755
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)oc1ncccc12,0.206729
c1cc(-c2cc3[nH]c4ccncc4c3cn2)c2c(c1)sc1ncccc12,0.208768
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)[nH]c1cnccc12,0.221027
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)oc1ncccc12,0.222629
c1cc(-c2cc3cnccc3[nH]2)c2c(c1)sc1ncccc12,0.220888
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)[nH]c1cnccc12,0.221479
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)oc1ncccc12,0.214877
c1cc(-c2ccc(-c3cnccn3)cc2)c2c(c1)sc1ncccc12,0.227584
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)[nH]c1cnccc12,0.227851
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)oc1ncccc12,0.223712
c1cc(-c2ccc3[nH]nnc3c2)c2c(c1)sc1ncccc12,0.22765
c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2c(c1)[nH]c1cnccc12,0.214191
c1cc(-c2ccc3c(c2)[nH]c2ncccc23)c2c(c1)oc1ncccc12,0.223273
c1cc(-c2ccc3c(c2)sc2ccccc23)c2c(c1)oc1ncccc12,0.22016
c1cc(-c2ccc3nccnc3c2)c2c(c1)[nH]c1cnccc12,0.232842
c1cc(-c2ccc3nccnc3c2)c2c(c1)oc1ncccc12,0.22926
c1cc(-c2ccc3nccnc3c2)c2c(c1)sc1ncccc12,0.235916
c1cc(-c2cnc3nccnc3n2)c2c(c1)[nH]c1cnccc12,0.231963
c1cc(-c2cnc3nccnc3n2)c2c(c1)oc1ncccc12,0.222417
c1cc(-c2cnc3nccnc3n2)c2c(c1)sc1ncccc12,0.234899
c1cc(-c2cnoc2)c2c(c1)[nH]c1cnccc12,0.240824
c1cc(-c2cnoc2)c2c(c1)oc1ncccc12,0.239728
c1cc(-c2cnoc2)c2c(c1)sc1ncccc12,0.237344
c1cc(-c2cscn2)c2c(c1)[nH]c1cnccc12,0.230428
